#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3A96E3E3549C94FF-12E00A479F422B2B
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:56	Run time	0:01:43:05
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1482 - >Tb927.7.880	specific	240668	38	113	2.20304e-14	65.4041	cd00590	RRM_SF	 - 	cl17169
Q#1482 - >Tb927.7.880	multi-dom	223796	12	118	5.93205e-07	48.4046	COG0724	RRM	NC	 - 
Q#1483 - >Tb927.7.250	superfamily	238064	415	529	7.87109e-05	43.4982	cl23707	LRR_RI superfamily	N	 - 
Q#1483 - >Tb927.7.250	superfamily	238064	187	336	0.000371781	41.5722	cl23707	LRR_RI superfamily	N	 - 
Q#1484 - >Tb927.7.190	specific	188994	88	741	0	773.265	cd06455	M3A_TOP	 - 	cl14813
Q#1484 - >Tb927.7.190	multi-dom	223416	83	742	8.45283e-131	402.422	COG0339	Dcp	 - 	 - 
Q#1486 - >Tb927.1.2670	specific	237987	119	237	5.58352e-20	84.2883	cd00020	ARM	 - 	cl22454
Q#1486 - >Tb927.1.2670	specific	237987	203	300	1.08984e-13	66.1839	cd00020	ARM	 - 	cl22454
Q#1486 - >Tb927.1.2670	specific	237987	329	435	5.11078e-06	44.2276	cd00020	ARM	 - 	cl22454
Q#1486 - >Tb927.1.2670	specific	237987	11	149	5.95614e-05	41.146	cd00020	ARM	 - 	cl22454
Q#1487 - >Tb927.3.5660	superfamily	304462	4	371	1.84333e-78	245.573	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#1488 - >Tb927.3.5520	specific	280095	466	500	9.52677e-06	41.642	pfam01851	PC_rep	 - 	cl03383
Q#1488 - >Tb927.3.5520	multi-dom	227441	4	909	0	584.2	COG5110	RPN1	 - 	 - 
Q#1489 - >Tb927.3.4500	specific	283364	358	563	9.59176e-126	365.994	pfam05683	Fumerase_C	 - 	cl00795
Q#1489 - >Tb927.3.4500	specific	283363	76	350	1.36807e-101	306.623	pfam05681	Fumerase	 - 	cl00851
Q#1489 - >Tb927.3.4500	multi-dom	240319	1	565	0	1164.42	PTZ00226	PTZ00226	 - 	 - 
Q#1490 - >Tb927.3.4300	multi-dom	240364	1	589	0	967.122	PTZ00332	PTZ00332	 - 	 - 
Q#1491 - >Tb927.3.3470	specific	278597	17	90	3.13702e-18	73.4129	pfam00173	Cyt-b5	 - 	cl02041
Q#1492 - >Tb927.3.3070	specific	278654	365	590	1.00219e-46	165.794	pfam00233	PDEase_I	 - 	cl21469
Q#1492 - >Tb927.3.3070	specific	277249	21	69	1.74929e-08	50.2232	cd00065	FYVE_like_SF	 - 	cl22851
Q#1493 - >Tb927.3.1780	superfamily	294186	1	102	1.15343e-18	73.3288	cl00259	Sm_like superfamily	 - 	 - 
Q#1494 - >Tb927.3.1630	specific	270918	40	309	3.27107e-162	454.608	cd14016	STKc_CK1	 - 	cl21453
Q#1494 - >Tb927.3.1630	multi-dom	223589	42	261	2.72472e-33	127.166	COG0515	SPS1	C	 - 
Q#1496 - >Tb927.3.780	specific	239720	3	214	2.44754e-128	360.057	cd03751	proteasome_alpha_type_3	 - 	cl00467
Q#1496 - >Tb927.3.780	multi-dom	223711	4	228	4.22991e-51	164.778	COG0638	PRE1	 - 	 - 
Q#1497 - >Tb927.2.5530	specific	254796	174	302	6.43725e-06	46.1804	pfam08430	Forkhead_N	 - 	cl22540
Q#1498 - >Tb927.2.4330	superfamily	302595	706	757	1.11412e-16	73.103	cl17036	SH3 superfamily	 - 	 - 
Q#1498 - >Tb927.2.4330	multi-dom	282940	256	549	2.44486e-125	374.767	pfam05149	Flagellar_rod	 - 	 - 
Q#1499 - >Tb927.2.3660	specific	214982	2827	3116	8.82245e-130	408.15	smart01026	Beach	 - 	cl10511
Q#1500 - >Tb927.11.15350	specific	240668	9	79	3.6841e-16	70.0265	cd00590	RRM_SF	 - 	cl17169
Q#1500 - >Tb927.11.15350	superfamily	291025	130	174	0.000195892	37.9204	cl16803	CSTF2_hinge superfamily	N	 - 
Q#1500 - >Tb927.11.15350	multi-dom	223796	1	164	2.89271e-10	58.4198	COG0724	RRM	N	 - 
Q#1501 - >Tb927.11.15210	specific	288766	53	198	1.52682e-25	98.1237	pfam11938	DUF3456	 - 	cl13389
Q#1502 - >Tb927.11.14590	superfamily	304359	120	185	0.000357729	39.4701	cl21455	P-loop_NTPase superfamily	C	 - 
Q#1503 - >Tb927.11.14080	superfamily	294043	83	186	8.7474e-28	101.37	cl00050	CYCLIN superfamily	N	 - 
Q#1504 - >Tb927.11.14070	superfamily	304357	921	1194	2.12487e-78	257.064	cl21453	PKc_like superfamily	 - 	 - 
Q#1504 - >Tb927.11.14070	multi-dom	214567	925	1194	4.54839e-72	239.354	smart00220	S_TKc	 - 	 - 
Q#1505 - >Tb927.11.13730	specific	143482	35	406	0	604.102	cd00622	PLPDE_III_ODC	 - 	cl00261
Q#1505 - >Tb927.11.13730	multi-dom	223098	35	406	2.04532e-90	277.621	COG0019	LysA	 - 	 - 
Q#1506 - >Tb927.11.11800	superfamily	304359	164	336	9.62998e-24	102.453	cl21455	P-loop_NTPase superfamily	C	 - 
Q#1507 - >Tb927.11.11570	superfamily	299700	50	179	3.00847e-14	71.0997	cl11394	Glyco_tranf_GTA_type superfamily	C	 - 
Q#1507 - >Tb927.11.11570	superfamily	294107	411	477	1.10477e-13	65.3406	cl00160	LbetaH superfamily	 - 	 - 
Q#1507 - >Tb927.11.11570	superfamily	302589	601	797	2.09856e-13	67.6691	cl17013	W2 superfamily	 - 	 - 
Q#1507 - >Tb927.11.11570	multi-dom	224129	48	476	1.55743e-11	65.4331	COG1208	GCD1	 - 	 - 
Q#1508 - >Tb927.11.11520	superfamily	283335	6	188	2.1885e-13	65.3424	cl20302	PEX11 superfamily	 - 	 - 
Q#1509 - >Tb927.11.11160	specific	238535	283	718	6.91526e-54	188.948	cd01115	SLC13_permease	 - 	cl21473
Q#1509 - >Tb927.11.11160	specific	269894	2	190	8.96286e-24	96.482	cd14447	SPX	 - 	cl21499
Q#1509 - >Tb927.11.11160	multi-dom	223547	251	724	2.0301e-54	192.922	COG0471	CitT	 - 	 - 
Q#1510 - >Tb927.11.11030	superfamily	295670	14	186	2.20187e-30	110.494	cl03114	RNase_PH superfamily	 - 	 - 
Q#1512 - >Tb927.11.10240	superfamily	294319	20	191	1.73352e-88	256.35	cl00467	Ntn_hydrolase superfamily	 - 	 - 
Q#1513 - >Tb927.11.10190	specific	214948	387	519	1.3615e-35	130.456	smart00975	Telomerase_RBD	 - 	cl13446
Q#1513 - >Tb927.11.10190	specific	238826	863	962	3.07169e-27	106.195	cd01648	TERT	 - 	cl02808
Q#1514 - >Tb927.11.9670	specific	279857	11	259	1.01597e-93	279.462	pfam01571	GCV_T	 - 	cl01893
Q#1514 - >Tb927.11.9670	specific	285832	268	363	8.90407e-26	98.0789	pfam08669	GCV_T_C	 - 	cl08487
Q#1514 - >Tb927.11.9670	multi-dom	237435	2	374	2.30699e-121	354.255	PRK13579	gcvT	 - 	 - 
Q#1515 - >Tb927.11.8980	specific	206673	60	353	3.1184e-146	429.219	cd01886	EF-G	 - 	cl21455
Q#1515 - >Tb927.11.8980	superfamily	303514	491	561	8.0022e-21	85.585	cl20541	EFG_III-like superfamily	 - 	 - 
Q#1515 - >Tb927.11.8980	superfamily	295476	383	464	2.55487e-19	81.5946	cl02787	Translation_Factor_II_like superfamily	 - 	 - 
Q#1515 - >Tb927.11.8980	specific	279069	723	797	6.13058e-15	69.4974	pfam00679	EFG_C	 - 	cl02785
Q#1515 - >Tb927.11.8980	multi-dom	223556	58	811	1.32837e-160	482.134	COG0480	FusA	 - 	 - 
Q#1516 - >Tb927.11.8220	specific	270909	28	280	1.26783e-141	398.386	cd14007	STKc_Aurora	 - 	cl21453
Q#1516 - >Tb927.11.8220	multi-dom	214567	29	279	4.96376e-84	252.451	smart00220	S_TKc	 - 	 - 
Q#1517 - >Tb927.11.7450	specific	282314	132	160	4.83762e-06	42.2345	pfam04438	zf-HIT	 - 	cl04519
Q#1518 - >Tb927.11.7350	superfamily	304987	39	131	3.42993e-28	98.3578	cl23830	H2B superfamily	 - 	 - 
Q#1518 - >Tb927.11.7350	multi-dom	278551	2	111	0.00660214	33.16	pfam00125	Histone	 - 	 - 
Q#1519 - >Tb927.11.6960	superfamily	295369	252	541	2.80599e-30	118.592	cl02567	WD40 superfamily	 - 	 - 
Q#1519 - >Tb927.11.6960	superfamily	283493	33	103	0.000237344	39.1068	cl09387	CENP-H superfamily	C	 - 
Q#1519 - >Tb927.11.6960	superfamily	304922	44	170	0.000408308	39.6764	cl23765	iSH2_PI3K_IA_R superfamily	 - 	 - 
Q#1519 - >Tb927.11.6960	multi-dom	290581	43	189	0.000134818	41.4254	pfam13870	DUF4201	 - 	 - 
Q#1519 - >Tb927.11.6960	multi-dom	225201	258	541	3.15883e-26	110.178	COG2319	WD40	C	 - 
Q#1521 - >Tb927.11.3750	specific	99780	43	306	2.76753e-105	305.26	cd06183	cyt_b5_reduct_like	 - 	cl06868
Q#1521 - >Tb927.11.3750	multi-dom	173521	1	306	0	548.664	PTZ00319	PTZ00319	 - 	 - 
Q#1522 - >Tb927.11.3240	specific	239458	9	535	0	809.948	cd03342	TCP1_zeta	 - 	cl02777
Q#1522 - >Tb927.11.3240	multi-dom	274088	9	535	0	733.462	TIGR02347	chap_CCT_zeta	 - 	 - 
Q#1524 - >Tb927.11.740	specific	239914	86	163	4.94711e-26	92.9856	cd04468	S1_eIF5A	 - 	cl09927
Q#1524 - >Tb927.11.740	superfamily	285425	24	72	0.00169216	33.9287	cl07005	EFP_N superfamily	 - 	 - 
Q#1524 - >Tb927.11.740	multi-dom	140349	1	166	4.33944e-124	344.73	PTZ00328	PTZ00328	 - 	 - 
Q#1525 - >Tb927.11.630	specific	238353	339	1590	0	655.023	cd00653	RNA_pol_B_RPB2	 - 	cl24011
Q#1525 - >Tb927.11.630	specific	284335	956	1020	1.32716e-07	48.2245	pfam06883	RNA_pol_Rpa2_4	 - 	cl06098
Q#1525 - >Tb927.11.630	multi-dom	274713	949	1593	5.46423e-113	369.741	TIGR03670	rpoB_arch	 - 	 - 
Q#1526 - >Tb927.11.500	superfamily	302621	61	137	6.0334e-40	130.544	cl17169	RRM_SF superfamily	 - 	 - 
Q#1527 - >Tb927.10.14820	specific	278578	11	110	2.92586e-26	98.1122	pfam00153	Mito_carr	 - 	cl02813
Q#1527 - >Tb927.10.14820	specific	278578	119	210	7.76936e-23	89.2527	pfam00153	Mito_carr	 - 	cl02813
Q#1527 - >Tb927.10.14820	specific	278578	214	302	3.80289e-16	71.1483	pfam00153	Mito_carr	 - 	cl02813
Q#1527 - >Tb927.10.14820	multi-dom	240302	11	297	3.86825e-113	327.881	PTZ00169	PTZ00169	 - 	 - 
Q#1528 - >Tb927.10.14170	specific	240230	1	312	2.10766e-143	404.508	PTZ00016	PTZ00016	 - 	cl00200
Q#1529 - >Tb927.10.13960	specific	238121	305	588	2.7238e-71	229.914	cd00200	WD40	 - 	cl02567
Q#1529 - >Tb927.10.13960	superfamily	304877	139	249	0.000150116	41.1542	cl23720	RILP-like superfamily	 - 	 - 
Q#1529 - >Tb927.10.13960	multi-dom	225201	297	588	9.06562e-41	152.935	COG2319	WD40	N	 - 
Q#1530 - >Tb927.10.13190	superfamily	295369	29	231	1.94268e-16	77.3752	cl02567	WD40 superfamily	N	 - 
Q#1530 - >Tb927.10.13190	multi-dom	225201	19	276	3.33628e-12	66.2655	COG2319	WD40	C	 - 
Q#1531 - >Tb927.10.12660	specific	153420	317	633	2.97399e-126	380.784	cd07920	Pumilio	 - 	cl21719
Q#1532 - >Tb927.10.11440	specific	285777	371	620	8.51988e-49	168.395	pfam08613	Cyclin	 - 	cl00050
Q#1534 - >Tb927.10.10440	specific	278578	58	148	1.30377e-12	61.9035	pfam00153	Mito_carr	 - 	cl02813
Q#1534 - >Tb927.10.10440	specific	278578	172	255	2.10621e-11	58.4367	pfam00153	Mito_carr	 - 	cl02813
Q#1534 - >Tb927.10.10440	superfamily	278578	269	350	4.32208e-09	51.8883	cl02813	Mito_carr superfamily	 - 	 - 
Q#1534 - >Tb927.10.10440	multi-dom	185494	66	350	0.000234691	41.0631	PTZ00168	PTZ00168	 - 	 - 
Q#1535 - >Tb927.10.9750	specific	279026	1526	1868	2.99005e-84	277.171	pfam00632	HECT	 - 	cl00077
Q#1535 - >Tb927.10.9750	superfamily	295449	386	456	0.00140618	37.6383	cl02729	WWE superfamily	 - 	 - 
Q#1535 - >Tb927.10.9750	multi-dom	214523	1506	1863	3.77211e-68	232.124	smart00119	HECTc	 - 	 - 
Q#1536 - >Tb927.10.9410	specific	100031	33	363	1.33743e-94	283.643	cd02195	SelD	 - 	cl10019
Q#1536 - >Tb927.10.9410	multi-dom	273100	33	335	6.40437e-69	218.134	TIGR00476	selD	 - 	 - 
Q#1537 - >Tb927.10.9050	specific	211341	191	642	1.19998e-73	240.592	cd02576	PseudoU_synth_ScPUS7	 - 	cl00130
Q#1538 - >Tb927.10.8590	multi-dom	274008	153	458	7.73109e-06	48.8995	TIGR02168	SMC_prok_B	N	 - 
Q#1539 - >Tb927.10.8530	specific	119392	116	496	3.54789e-21	93.5324	cd06174	MFS	 - 	cl21472
Q#1539 - >Tb927.10.8530	multi-dom	273317	32	508	2.48521e-122	366.279	TIGR00879	SP	 - 	 - 
Q#1540 - >Tb927.10.8300	specific	240668	22	74	3.32515e-05	38.8253	cd00590	RRM_SF	 - 	cl17169
Q#1540 - >Tb927.10.8300	multi-dom	223796	26	78	0.00110853	36.8486	COG0724	RRM	NC	 - 
Q#1541 - >Tb927.10.8210	multi-dom	223021	218	392	0.000148541	43.7737	PHA03247	PHA03247	N	 - 
Q#1542 - >Tb927.10.7740	superfamily	294047	126	371	7.99744e-67	220.705	cl00057	vWFA superfamily	 - 	 - 
Q#1542 - >Tb927.10.7740	superfamily	301701	591	704	1.58836e-48	165.625	cl15697	ADF_gelsolin superfamily	 - 	 - 
Q#1542 - >Tb927.10.7740	specific	282646	501	594	1.60279e-26	102.562	pfam04815	Sec23_helical	 - 	cl04773
Q#1542 - >Tb927.10.7740	specific	285301	384	478	3.11448e-15	69.8653	pfam08033	Sec23_BS	 - 	cl06871
Q#1542 - >Tb927.10.7740	specific	282641	60	96	6.58156e-14	64.7835	pfam04810	zf-Sec23_Sec24	 - 	cl04769
Q#1542 - >Tb927.10.7740	multi-dom	215083	19	744	0	789.907	PLN00162	PLN00162	 - 	 - 
Q#1543 - >Tb927.10.7500	specific	240291	59	297	3.18486e-179	494.637	PTZ00146	PTZ00146	 - 	cl17173
Q#1544 - >Tb927.10.6880	specific	280894	155	312	2.30875e-93	273.315	pfam02800	Gp_dh_C	 - 	cl19935
Q#1544 - >Tb927.10.6880	specific	278473	3	150	9.77216e-89	261.273	pfam00044	Gp_dh_N	 - 	cl23767
Q#1544 - >Tb927.10.6880	multi-dom	185323	1	331	0	549.336	PRK15425	gapA	 - 	 - 
Q#1545 - >Tb927.10.6830	specific	278916	303	334	0.00402575	33.5453	pfam00515	TPR_1	 - 	cl22897
Q#1545 - >Tb927.10.6830	specific	290167	117	150	0.00849353	32.5071	pfam13431	TPR_17	 - 	cl23636
Q#1545 - >Tb927.10.6830	multi-dom	290150	302	367	1.90526e-08	49.6326	pfam13414	TPR_11	 - 	 - 
Q#1545 - >Tb927.10.6830	multi-dom	290150	338	400	6.76239e-06	42.3138	pfam13414	TPR_11	 - 	 - 
Q#1545 - >Tb927.10.6830	multi-dom	290150	268	334	1.26749e-05	41.5434	pfam13414	TPR_11	 - 	 - 
Q#1545 - >Tb927.10.6830	multi-dom	291240	211	278	0.0027217	34.8858	pfam14559	TPR_19	 - 	 - 
Q#1545 - >Tb927.10.6830	multi-dom	290150	371	435	0.00453733	34.2246	pfam13414	TPR_11	 - 	 - 
Q#1545 - >Tb927.10.6830	multi-dom	290150	96	155	1.00143e-05	41.9286	pfam13414	TPR_11	 - 	 - 
Q#1546 - >Tb927.10.6510	specific	239460	11	537	0	828.251	cd03344	GroEL	 - 	cl02777
Q#1546 - >Tb927.10.6510	multi-dom	185455	1	544	0	925.47	PTZ00114	PTZ00114	 - 	 - 
Q#1547 - >Tb927.10.6240	superfamily	304359	20	156	3.75712e-27	104.53	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1547 - >Tb927.10.6240	multi-dom	278499	21	187	3.41808e-27	104.508	pfam00071	Ras	 - 	 - 
Q#1548 - >Tb927.10.5770	specific	278434	503	634	7.82526e-55	183.566	pfam00004	AAA	 - 	cl21455
Q#1548 - >Tb927.10.5770	specific	278434	230	360	1.09042e-51	174.706	pfam00004	AAA	 - 	cl21455
Q#1548 - >Tb927.10.5770	specific	280513	15	94	1.2119e-18	79.9409	pfam02359	CDC48_N	 - 	cl21693
Q#1548 - >Tb927.10.5770	specific	215011	121	181	3.87092e-08	49.1346	smart01072	CDC48_2	 - 	cl08380
Q#1548 - >Tb927.10.5770	superfamily	286426	709	744	0.00321498	35.1543	cl07827	Vps4_C superfamily	N	 - 
Q#1548 - >Tb927.10.5770	multi-dom	273521	28	750	0	742.879	TIGR01243	CDC48	 - 	 - 
Q#1550 - >Tb927.10.4940	specific	270725	52	410	0	512.6	cd05573	STKc_ROCK_NDR_like	 - 	cl21453
Q#1550 - >Tb927.10.4940	multi-dom	214567	54	349	7.19555e-94	282.111	smart00220	S_TKc	 - 	 - 
Q#1551 - >Tb927.10.4640	superfamily	287257	103	464	2.36212e-52	180.858	cl20395	Paf67 superfamily	 - 	 - 
Q#1552 - >Tb927.10.4620	specific	278674	16	105	9.5532e-29	98.4212	pfam00254	FKBP_C	 - 	cl19519
Q#1553 - >Tb927.10.3710	superfamily	280422	85	121	0.0063123	34.402	cl03502	PA28_beta superfamily	C	 - 
Q#1554 - >Tb927.10.2960	specific	206677	113	292	6.96942e-96	294.056	cd01890	LepA	 - 	cl21455
Q#1554 - >Tb927.10.2960	specific	283959	656	761	2.52745e-41	144.833	pfam06421	LepA_C	 - 	cl05759
Q#1554 - >Tb927.10.2960	specific	293917	456	531	4.02251e-36	129.156	cd16260	EF4_III	 - 	cl20541
Q#1554 - >Tb927.10.2960	specific	239680	568	648	1.67106e-32	119.134	cd03709	lepA_C	 - 	cl02785
Q#1554 - >Tb927.10.2960	superfamily	295476	364	434	1.31653e-12	62.4357	cl02787	Translation_Factor_II_like superfamily	 - 	 - 
Q#1554 - >Tb927.10.2960	multi-dom	223557	105	763	0	592.235	COG0481	LepA	 - 	 - 
Q#1555 - >Tb927.10.2560	specific	133422	9	315	3.60829e-177	490.849	cd01337	MDH_glyoxysomal_mitochondrial	 - 	cl21454
Q#1555 - >Tb927.10.2560	multi-dom	240360	1	318	0	516.137	PTZ00325	PTZ00325	 - 	 - 
Q#1556 - >Tb927.10.2110	specific	206670	9	227	1.04639e-157	443.471	cd01883	EF1_alpha	 - 	cl21455
Q#1556 - >Tb927.10.2110	specific	294004	323	426	2.87567e-69	213.979	cd03705	EF1_alpha_III	 - 	cl02786
Q#1556 - >Tb927.10.2110	specific	293894	230	320	5.28883e-61	192.018	cd03693	EF1_alpha_II	 - 	cl02787
Q#1556 - >Tb927.10.2110	multi-dom	185474	1	449	0	944.949	PTZ00141	PTZ00141	 - 	 - 
Q#1557 - >Tb927.10.1690	specific	287566	51	306	6.15669e-120	343.274	pfam10609	ParA	 - 	cl21455
Q#1557 - >Tb927.10.1690	multi-dom	223563	8	274	1.60069e-59	190.321	COG0489	Mrp	 - 	 - 
Q#1558 - >Tb927.10.1520	specific	133323	8	171	1.82912e-98	284.117	cd04123	Rab21	 - 	cl21455
Q#1558 - >Tb927.10.1520	multi-dom	278499	9	171	4.11698e-70	211.979	pfam00071	Ras	 - 	 - 
Q#1559 - >Tb927.10.1400	superfamily	294217	7	193	1.37851e-55	174.441	cl00309	PRTases_typeI superfamily	 - 	 - 
Q#1560 - >Tb927.10.1140	specific	276959	3	468	0	686.281	cd02190	epsilon_tubulin	 - 	cl10017
Q#1560 - >Tb927.10.1140	multi-dom	240395	2	484	0	830.907	PTZ00387	PTZ00387	 - 	 - 
Q#1561 - >Tb927.10.1070	specific	270823	5	297	4.00133e-168	466.189	cd07829	STKc_CDK_like	 - 	cl21453
Q#1561 - >Tb927.10.1070	multi-dom	177649	4	297	1.0109e-129	369.532	PLN00009	PLN00009	 - 	 - 
Q#1562 - >Tb927.5.4460	specific	259807	502	650	4.01854e-91	282.192	cd08825	MVP_shoulder	 - 	cl19107
Q#1562 - >Tb927.5.4460	specific	279802	169	207	6.99369e-15	67.794	pfam01505	Vault	 - 	cl03238
Q#1562 - >Tb927.5.4460	specific	279802	221	262	1.05363e-14	67.0236	pfam01505	Vault	 - 	cl03238
Q#1562 - >Tb927.5.4460	specific	279802	327	365	6.47223e-14	65.0976	pfam01505	Vault	 - 	cl03238
Q#1562 - >Tb927.5.4460	specific	279802	115	154	1.05963e-11	58.5492	pfam01505	Vault	 - 	cl03238
Q#1562 - >Tb927.5.4460	multi-dom	240439	1	835	0	1364.32	PTZ00491	PTZ00491	 - 	 - 
Q#1563 - >Tb927.5.3970	specific	238713	54	245	3.92417e-46	151.621	cd01428	ADK	 - 	cl17190
Q#1563 - >Tb927.5.3970	multi-dom	273569	54	249	1.12175e-43	145.84	TIGR01351	adk	 - 	 - 
Q#1564 - >Tb927.5.3960	superfamily	302624	30	195	6.02705e-05	42.5801	cl17173	AdoMet_MTases superfamily	C	 - 
Q#1565 - >Tb927.5.3510	specific	213239	3	168	4.88132e-76	250.255	cd03272	ABC_SMC3_euk	C	cl21455
Q#1565 - >Tb927.5.3510	superfamily	304359	1066	1172	7.64682e-49	172.83	cl21455	P-loop_NTPase superfamily	N	 - 
Q#1565 - >Tb927.5.3510	specific	284001	532	643	5.36868e-24	96.5689	pfam06470	SMC_hinge	 - 	cl05797
Q#1565 - >Tb927.5.3510	multi-dom	224117	1	1178	5.33358e-138	447.624	COG1196	Smc	 - 	 - 
Q#1566 - >Tb927.5.3170	superfamily	294217	244	355	1.71302e-20	86.3547	cl00309	PRTases_typeI superfamily	N	 - 
Q#1566 - >Tb927.5.3170	specific	290508	1	101	2.72405e-17	75.5299	pfam13793	Pribosyltran_N	 - 	cl16402
Q#1566 - >Tb927.5.3170	multi-dom	234929	16	356	3.28716e-47	161.054	PRK01259	PRK01259	 - 	 - 
Q#1567 - >Tb927.5.1470	specific	99780	46	294	5.47199e-86	255.955	cd06183	cyt_b5_reduct_like	 - 	cl06868
Q#1567 - >Tb927.5.1470	multi-dom	140300	2	294	1.02104e-35	129.654	PTZ00274	PTZ00274	 - 	 - 
Q#1568 - >Tb927.5.1410	specific	240314	1	435	0	597.72	PTZ00208	PTZ00208	 - 	cl19916
Q#1569 - >Tb927.5.1140	superfamily	304357	206	644	5.95523e-30	118.838	cl21453	PKc_like superfamily	 - 	 - 
Q#1569 - >Tb927.5.1140	multi-dom	177880	186	658	4.67609e-12	66.6063	PLN02236	PLN02236	 - 	 - 
Q#1570 - >Tb927.5.1080	superfamily	302621	21	113	7.27067e-12	58.7578	cl17169	RRM_SF superfamily	 - 	 - 
Q#1571 - >Tb927.5.860	specific	287264	206	240	9.19027e-08	47.1251	pfam10262	Rdx	N	cl01407
Q#1574 - >Tb927.6.3630	specific	223154	58	510	7.38218e-95	295.435	COG0076	GadA	 - 	cl18945
Q#1575 - >Tb927.6.3480	superfamily	302621	6	65	9.90623e-15	66.8915	cl17169	RRM_SF superfamily	 - 	 - 
Q#1575 - >Tb927.6.3480	specific	240668	97	170	7.04741e-10	53.4629	cd00590	RRM_SF	 - 	cl17169
Q#1576 - >Tb927.6.2740	specific	240372	1	299	0	520.793	PTZ00344	PTZ00344	 - 	cl00192
Q#1577 - >Tb927.6.2550	specific	214636	283	347	1.3083e-11	59.1443	smart00360	RRM	 - 	cl17169
Q#1577 - >Tb927.6.2550	specific	278504	380	440	6.82236e-10	54.1405	pfam00076	RRM_1	 - 	cl17169
Q#1577 - >Tb927.6.2550	specific	214636	158	213	1.24335e-09	53.7515	smart00360	RRM	 - 	cl17169
Q#1577 - >Tb927.6.2550	multi-dom	223796	279	409	1.24121e-12	68.0498	COG0724	RRM	N	 - 
Q#1578 - >Tb927.6.2230	superfamily	302624	140	212	0.00329554	38.9459	cl17173	AdoMet_MTases superfamily	C	 - 
Q#1579 - >Tb927.6.1900	specific	283057	175	467	9.76405e-147	419.21	pfam05291	Bystin	 - 	cl05044
Q#1579 - >Tb927.6.1900	superfamily	286523	67	193	0.00383441	36.3398	cl09684	MRC1 superfamily	 - 	 - 
Q#1580 - >Tb927.6.1850	specific	282612	318	397	8.46355e-20	82.6539	pfam04777	Evr1_Alr	 - 	cl02107
Q#1580 - >Tb927.6.1850	superfamily	294274	39	158	7.13458e-16	72.3011	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#1581 - >Tb927.6.1400	specific	140248	12	260	1.21677e-171	472.047	PTZ00221	PTZ00221	 - 	cl00197
Q#1582 - >Tb927.6.1260	specific	239731	55	240	8.47377e-112	319.17	cd03762	proteasome_beta_type_6	 - 	cl00467
Q#1582 - >Tb927.6.1260	multi-dom	223711	32	228	9.41363e-46	152.837	COG0638	PRE1	 - 	 - 
Q#1583 - >Tb927.6.1140	superfamily	304453	2	542	7.13557e-44	161.378	cl21590	PMT_2 superfamily	 - 	 - 
Q#1584 - >Tb927.6.820	superfamily	277559	493	853	1.01908e-86	280.247	cl21719	Pumilio superfamily	 - 	 - 
Q#1585 - >Tb927.6.220	superfamily	301621	16	437	9.06811e-83	260.806	cl15430	Nucleoside_tran superfamily	 - 	 - 
Q#1586 - >Tb927.8.8350	specific	276818	236	549	9.11158e-140	413.615	cd01367	KISc_KIF2_like	 - 	cl22853
Q#1586 - >Tb927.8.8350	multi-dom	278646	242	549	1.21711e-123	371.9	pfam00225	Kinesin	 - 	 - 
Q#1588 - >Tb927.8.7980	specific	281080	127	812	0	833.607	pfam03030	H_PPase	 - 	cl11452
Q#1588 - >Tb927.8.7980	multi-dom	234827	127	816	0	722.699	PRK00733	hppA	 - 	 - 
Q#1589 - >Tb927.8.7220	specific	270892	319	600	1.69729e-175	498.767	cd13990	STKc_TLK	 - 	cl21453
Q#1589 - >Tb927.8.7220	multi-dom	214567	320	601	1.34609e-77	246.288	smart00220	S_TKc	 - 	 - 
Q#1590 - >Tb927.8.6390	superfamily	304388	64	273	2.34209e-40	137.891	cl21494	Abhydrolase superfamily	 - 	 - 
Q#1590 - >Tb927.8.6390	multi-dom	223999	67	273	0.00203169	37.7674	COG1073	FrsA	N	 - 
Q#1591 - >Tb927.8.6340	superfamily	294043	182	285	1.02083e-12	63.6207	cl00050	CYCLIN superfamily	N	 - 
Q#1592 - >Tb927.8.5470	specific	238008	134	195	1.36586e-12	59.4837	cd00051	EFh	 - 	cl08302
Q#1592 - >Tb927.8.5470	multi-dom	290234	138	192	6.03202e-07	44.1906	pfam13499	EF-hand_7	 - 	 - 
Q#1593 - >Tb927.8.5460	specific	238008	134	195	1.19631e-11	58.3281	cd00051	EFh	 - 	cl08302
Q#1593 - >Tb927.8.5460	specific	238008	323	384	3.41034e-11	57.1725	cd00051	EFh	 - 	cl08302
Q#1593 - >Tb927.8.5460	multi-dom	290234	138	192	5.66688e-06	42.2646	pfam13499	EF-hand_7	 - 	 - 
Q#1593 - >Tb927.8.5460	multi-dom	290234	327	381	7.91232e-06	41.8794	pfam13499	EF-hand_7	 - 	 - 
Q#1594 - >Tb927.8.5440	specific	238008	134	195	7.39368e-12	57.1725	cd00051	EFh	 - 	cl08302
