#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-401E4A08A436F4A-117B787A9AD3483
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:38	Run time	0:01:44:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#919 - >Tb927.11.2490	specific	238017	556	615	9.54362e-05	41.603	cd00060	FHA	N	cl00062
Q#919 - >Tb927.11.2490	multi-dom	214526	11	393	5.53302e-137	425.063	smart00129	KISc	 - 	 - 
Q#923 - >Tb927.7.4380	specific	99922	171	260	7.15679e-17	75.1014	cd04369	Bromodomain	 - 	cl02556
Q#923 - >Tb927.7.4380	multi-dom	288454	449	547	0.00631827	36.5277	pfam11600	CAF-1_p150	C	 - 
Q#924 - >Tb927.4.5520	superfamily	304462	14	257	2.15383e-69	221.305	cl21608	Galactosyl_T superfamily	C	 - 
Q#926 - >Tb927.11.17300	superfamily	279282	2	249	1.91976e-07	50.1017	cl03014	Trypan_glycop superfamily	C	 - 
Q#935 - >Tb927.10.8700	specific	287875	2	65	4.65982e-05	36.8853	pfam10961	DUF2763	C	cl12536
Q#937 - >Tb927.7.3000	superfamily	277568	8	496	5.13417e-107	341.64	cl22853	Motor_domain superfamily	 - 	 - 
Q#937 - >Tb927.7.3000	superfamily	276343	974	1041	0.000856996	40.1341	cl21524	PRK13923 superfamily	NC	 - 
Q#937 - >Tb927.7.3000	superfamily	283750	540	600	0.00356748	37.1512	cl22921	DUF972 superfamily	C	 - 
Q#937 - >Tb927.7.3000	multi-dom	214526	7	496	2.03962e-102	327.992	smart00129	KISc	 - 	 - 
Q#937 - >Tb927.7.3000	multi-dom	224259	975	1281	0.000165931	43.9016	COG1340	COG1340	 - 	 - 
Q#939 - >Tb927.6.3040	superfamily	304359	15	207	1.14213e-85	252.41	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#939 - >Tb927.6.3040	multi-dom	197555	15	185	3.87149e-48	154.973	smart00175	RAB	 - 	 - 
Q#940 - >Tb927.11.1380	superfamily	305014	637	722	0.00127139	42.1337	cl23857	DUF1565 superfamily	N	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	675	819	7.06199e-17	78.9932	pfam13229	Beta_helix	 - 	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	492	644	9.12137e-15	72.8301	pfam13229	Beta_helix	 - 	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	791	939	2.83745e-12	65.8965	pfam13229	Beta_helix	 - 	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	977	1151	4.40585e-09	56.6517	pfam13229	Beta_helix	 - 	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	2463	2593	2.00758e-07	51.6441	pfam13229	Beta_helix	 - 	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	2063	2150	2.52217e-05	45.4809	pfam13229	Beta_helix	N	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	1346	1425	0.000243704	42.7845	pfam13229	Beta_helix	NC	 - 
Q#940 - >Tb927.11.1380	multi-dom	289971	2297	2430	0.000565971	41.6289	pfam13229	Beta_helix	 - 	 - 
Q#941 - >Tb927.11.15680	superfamily	294102	76	127	0.00447314	32.5346	cl00155	UBQ superfamily	N	 - 
Q#943 - >Tb927.5.4310	specific	206750	166	478	2.56538e-51	174.343	cd01857	HSR1_MMR1	 - 	cl21455
Q#943 - >Tb927.5.4310	superfamily	304359	410	554	0.00174312	40.5956	cl21455	P-loop_NTPase superfamily	C	 - 
Q#943 - >Tb927.5.4310	multi-dom	224083	152	585	1.09156e-29	119.025	COG1161	RbgA	 - 	 - 
Q#944 - >Tb927.6.3510	specific	279287	52	131	9.27106e-26	99.8963	pfam00919	UPF0004	 - 	cl03017
Q#944 - >Tb927.6.3510	superfamily	302752	198	292	0.0010145	39.239	cl18962	Radical_SAM superfamily	C	 - 
Q#944 - >Tb927.6.3510	multi-dom	273703	53	483	1.00646e-130	386.056	TIGR01578	MiaB-like-B	 - 	 - 
Q#945 - >Tb927.11.11330	specific	212675	6	384	0	841.233	cd10233	HSPA1-2_6-8-like_NBD	 - 	cl17037
Q#945 - >Tb927.11.11330	multi-dom	240227	1	661	0	1262.79	PTZ00009	PTZ00009	 - 	 - 
Q#946 - >Tb927.7.1330	multi-dom	279914	203	292	8.28907e-05	42.3138	pfam01643	Acyl-ACP_TE	N	 - 
Q#947 - >Tb927.11.19030	superfamily	296151	2	164	5.31574e-118	336.315	cl03953	ESAG1 superfamily	C	 - 
Q#949 - >Tb927.11.3270	superfamily	304358	218	480	5.67997e-67	217.584	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#949 - >Tb927.11.3270	superfamily	304358	37	70	1.30988e-05	46.1658	cl21454	NADB_Rossmann superfamily	C	 - 
Q#949 - >Tb927.11.3270	multi-dom	240384	8	579	0	958.535	PTZ00367	PTZ00367	 - 	 - 
Q#951 - >Tb927.8.7290	specific	278826	222	273	1.29278e-07	46.7346	pfam00415	RCC1	 - 	cl08266
Q#951 - >Tb927.8.7290	specific	290274	260	289	4.05664e-06	42.0296	pfam13540	RCC1_2	 - 	cl16296
Q#951 - >Tb927.8.7290	specific	290274	68	97	0.00110378	35.096	pfam13540	RCC1_2	 - 	cl16296
Q#951 - >Tb927.8.7290	specific	290274	206	232	0.00155733	34.7108	pfam13540	RCC1_2	 - 	cl16296
Q#951 - >Tb927.8.7290	multi-dom	227511	193	503	1.23132e-09	59.0812	COG5184	ATS1	C	 - 
Q#952 - >Tb927.11.12210	superfamily	291892	2	269	2.8081e-29	111.674	cl21099	DUF4586 superfamily	 - 	 - 
Q#954 - >Tb927.11.8100	specific	238125	28	136	2.78053e-26	96.6838	cd00204	ANK	 - 	cl02529
Q#954 - >Tb927.11.8100	multi-dom	289560	28	114	1.01446e-17	73.1974	pfam12796	Ank_2	 - 	 - 
Q#955 - >Tb927.9.7900	multi-dom	235505	107	178	0.000699762	39.8538	PRK05563	PRK05563	NC	 - 
Q#957 - >Tb927.11.9110	superfamily	277568	355	659	3.15687e-128	380.786	cl22853	Motor_domain superfamily	 - 	 - 
Q#957 - >Tb927.11.9110	multi-dom	278646	353	657	5.2568e-109	331.068	pfam00225	Kinesin	 - 	 - 
Q#958 - >Tb927.11.1020	specific	185541	1	330	0	538.554	PTZ00292	PTZ00292	 - 	cl00192
Q#959 - >Tb927.10.9130	specific	238005	30	169	1.5359e-28	110.12	cd00046	DEXDc	 - 	cl21455
Q#959 - >Tb927.10.9130	specific	285018	600	678	5.68288e-20	84.3076	pfam07717	OB_NTP_bind	N	cl06657
Q#959 - >Tb927.10.9130	specific	214852	412	494	1.5419e-16	73.4565	smart00847	HA2	 - 	cl04503
Q#959 - >Tb927.10.9130	specific	278689	207	343	8.78496e-15	69.5669	pfam00271	Helicase_C	 - 	cl21455
Q#959 - >Tb927.10.9130	multi-dom	214692	17	195	3.58601e-24	99.4886	smart00487	DEXDc	 - 	 - 
Q#959 - >Tb927.10.9130	multi-dom	223587	110	381	1.75995e-07	52.8702	COG0513	SrmB	N	 - 
Q#962 - >Tb927.7.3580	specific	270855	3	260	2.83286e-152	436.894	cd08215	STKc_Nek	 - 	cl21453
Q#962 - >Tb927.7.3580	multi-dom	214567	4	260	1.09701e-89	276.333	smart00220	S_TKc	 - 	 - 
Q#964 - >Tb927.6.1580	multi-dom	285808	52	224	6.79079e-80	244.09	pfam08645	PNK3P	 - 	 - 
Q#964 - >Tb927.6.1580	multi-dom	290396	313	404	4.7533e-08	50.7484	pfam13671	AAA_33	C	 - 
Q#966 - >Tb927.4.3790	specific	239122	108	452	1.03099e-137	396.702	cd02657	Peptidase_C19A	 - 	cl02553
Q#966 - >Tb927.4.3790	specific	176364	5	74	1.53698e-07	46.8766	cd01769	UBL	 - 	cl00155
Q#966 - >Tb927.4.3790	multi-dom	278850	106	451	1.45337e-47	164.464	pfam00443	UCH	 - 	 - 
Q#966 - >Tb927.4.3790	multi-dom	214563	4	74	3.52426e-09	51.8761	smart00213	UBQ	 - 	 - 
Q#969 - >Tb927.9.16430	specific	287612	286	354	2.64952e-10	55.4938	pfam10659	Trypan_glycop_C	N	cl11264
Q#970 - >Tb927.11.9100	superfamily	291892	2	282	8.83181e-26	102.044	cl21099	DUF4586 superfamily	 - 	 - 
Q#971 - >Tb927.4.470	specific	282290	55	148	1.50273e-24	93.4428	pfam04410	Gar1	C	cl01285
Q#972 - >Tb927.11.10410	specific	281325	60	182	2.01579e-23	88.6821	pfam03311	Cornichon	 - 	cl04000
Q#973 - >Tb927.10.8520	specific	119392	116	496	1.93156e-21	94.3028	cd06174	MFS	 - 	cl21472
Q#973 - >Tb927.10.8520	multi-dom	273317	32	508	3.22252e-123	368.59	TIGR00879	SP	 - 	 - 
Q#975 - >Tb927.9.1070	specific	289949	19	373	2.26963e-43	155.395	pfam13206	VSG_B	 - 	cl20486
Q#975 - >Tb927.9.1070	specific	287612	408	495	3.64996e-16	72.8278	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#980 - >Tb927.11.5510	specific	287215	42	228	2.92836e-100	287.896	pfam10211	Ax_dynein_light	 - 	cl23860
Q#981 - >Tb927.11.6410	superfamily	295415	657	787	1.68775e-06	48.8959	cl02652	MIF4G superfamily	N	 - 
Q#982 - >Tb927.7.3260	superfamily	279282	23	321	3.26503e-07	50.1017	cl03014	Trypan_glycop superfamily	C	 - 
Q#983 - >Tb927.3.4080	superfamily	304372	1	540	1.06281e-62	215.465	cl21472	MFS superfamily	 - 	 - 
Q#986 - >Tb927.2.5384	superfamily	302859	142	358	1.3559e-32	128.408	cl19421	RHSP superfamily	N	 - 
Q#987 - >Tb927.9.13740	specific	173423	1	182	5.03706e-138	381.117	PTZ00133	PTZ00133	 - 	cl21455
Q#987 - >Tb927.9.13740	multi-dom	197556	4	177	4.67906e-38	127.744	smart00178	SAR	 - 	 - 
Q#988 - >Tb927.10.7980	specific	290137	22	130	5.03924e-05	41.5543	pfam13401	AAA_22	C	cl21455
Q#990 - >Tb927.9.11230	specific	238008	73	131	4.56073e-12	56.0169	cd00051	EFh	 - 	cl08302
Q#990 - >Tb927.9.11230	multi-dom	290234	73	131	4.71615e-09	48.4278	pfam13499	EF-hand_7	 - 	 - 
Q#990 - >Tb927.9.11230	multi-dom	290234	7	97	0.000197789	36.1014	pfam13499	EF-hand_7	 - 	 - 
Q#991 - >Tb927.1.2880	superfamily	304372	34	621	2.95461e-89	284.367	cl21472	MFS superfamily	 - 	 - 
Q#991 - >Tb927.1.2880	multi-dom	281135	76	620	1.80883e-109	335.857	pfam03092	BT1	 - 	 - 
Q#995 - >Tb927.7.6130	specific	288858	19	191	2.34195e-48	155.454	pfam12036	DUF3522	 - 	cl13471
Q#996 - >Tb927.10.1720	specific	238034	344	465	2.40008e-20	85.7524	cd00079	HELICc	 - 	cl21455
Q#996 - >Tb927.10.1720	superfamily	304359	77	198	7.20397e-17	77.9101	cl21455	P-loop_NTPase superfamily	C	 - 
Q#996 - >Tb927.10.1720	multi-dom	223587	77	553	4.29474e-37	143.392	COG0513	SrmB	 - 	 - 
Q#999 - >Tb927.11.2600	multi-dom	286811	695	832	5.57748e-05	45.7339	pfam09770	PAT1	NC	 - 
Q#1000 - >Tb927.3.750	specific	279228	163	268	4.65437e-10	55.1877	pfam00856	SET	 - 	cl02566
Q#1001 - >Tb927.7.6830	specific	271234	123	386	2.17598e-41	148.373	cd15482	Sialidase_non-viral	C	cl21531
Q#1001 - >Tb927.7.6830	multi-dom	290570	135	387	1.50585e-51	174.309	pfam13859	BNR_3	C	 - 
Q#1002 - >Tb927.4.4650	specific	185500	1	268	1.09347e-175	483.693	PTZ00175	PTZ00175	 - 	cl00304
Q#1003 - >Tb927.1.1960	specific	278647	125	187	2.07887e-18	78.2791	pfam00226	DnaJ	 - 	cl02542
Q#1003 - >Tb927.1.1960	multi-dom	227594	123	329	6.63416e-38	143.635	COG5269	ZUO1	C	 - 
Q#1005 - >Tb927.8.5060	superfamily	304359	9	176	2.66456e-86	250.039	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1006 - >Tb927.10.11990	superfamily	294405	1	212	4.64625e-32	113.279	cl00607	PUA superfamily	 - 	 - 
Q#1007 - >Tb927.7.6600	multi-dom	237284	143	268	3.04632e-05	43.4289	PRK13108	PRK13108	N	 - 
Q#1008 - >Tb927.9.16830	specific	287612	186	283	6.04395e-16	70.9018	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1008 - >Tb927.9.16830	superfamily	289949	6	140	2.26239e-08	52.9324	cl20486	VSG_B superfamily	N	 - 
Q#1009 - >Tb927.6.3500	specific	290937	979	1021	1.59314e-15	70.9852	pfam14237	DUF4339	 - 	cl16735
Q#1009 - >Tb927.6.3500	specific	278647	1308	1357	3.78618e-14	67.4935	pfam00226	DnaJ	 - 	cl02542
Q#1010 - >Tb927.6.3970	specific	212690	4	56	7.03683e-10	52.4651	cd00174	SH3	 - 	cl17036
Q#1013 - >Tb927.9.12320	specific	279402	26	406	3.44228e-169	477.481	pfam01053	Cys_Met_Meta_PP	 - 	cl18945
Q#1013 - >Tb927.9.12320	multi-dom	181554	27	405	4.28562e-97	294.974	PRK08776	PRK08776	 - 	 - 
Q#1014 - >Tb927.11.7770	superfamily	304358	489	589	8.22934e-10	59.1602	cl21454	NADB_Rossmann superfamily	C	 - 
Q#1014 - >Tb927.11.7770	superfamily	304358	717	859	6.0362e-08	53.0684	cl21454	NADB_Rossmann superfamily	N	 - 
Q#1014 - >Tb927.11.7770	multi-dom	223959	486	578	2.00439e-08	54.8237	COG1028	FabG	C	 - 
Q#1014 - >Tb927.11.7770	multi-dom	223959	703	827	1.24266e-07	52.5125	COG1028	FabG	N	 - 
Q#1016 - >Tb927.10.3510	superfamily	294089	407	658	1.74006e-06	51.0734	cl00130	PseudoU_synth superfamily	C	 - 
Q#1017 - >Tb927.11.18780	superfamily	304462	1	151	1.56342e-24	96.886	cl21608	Galactosyl_T superfamily	N	 - 
Q#1018 - >Tb927.3.1280	specific	163692	186	460	2.22078e-57	190.648	cd08061	MPN_NPL4	 - 	cl13996
Q#1021 - >Tb927.9.12720	superfamily	299142	65	237	1.98352e-22	92.3475	cl10012	DnaQ_like_exo superfamily	 - 	 - 
Q#1021 - >Tb927.9.12720	superfamily	293196	317	336	0.00191559	34.072	cl24970	zf-C2H2_10 superfamily	 - 	 - 
Q#1021 - >Tb927.9.12720	multi-dom	173561	297	374	6.00807e-11	58.6648	PTZ00368	PTZ00368	C	 - 
Q#1024 - >Tb927.4.5690	specific	289949	14	359	3.11582e-41	150.388	pfam13206	VSG_B	 - 	cl20486
Q#1024 - >Tb927.4.5690	specific	287612	410	514	7.28334e-15	68.9758	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1025 - >Tb927.1.3000	specific	193507	15	388	8.21679e-169	475.779	cd03886	M20_Acy1	 - 	cl14876
Q#1025 - >Tb927.1.3000	multi-dom	224390	12	388	4.1016e-131	380.858	COG1473	AbgB	 - 	 - 
Q#1028 - >Tb927.11.2740	specific	280009	489	528	6.42613e-12	59.3439	pfam01753	zf-MYND	 - 	cl20224
Q#1029 - >Tb927.3.620	superfamily	304359	139	356	1.17417e-46	163.81	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1029 - >Tb927.3.620	specific	238034	495	582	2.7367e-22	91.9156	cd00079	HELICc	N	cl21455
Q#1029 - >Tb927.3.620	specific	290667	676	725	2.56288e-09	52.3937	pfam13959	DUF4217	N	cl16500
Q#1029 - >Tb927.3.620	multi-dom	214692	156	371	1.31064e-33	126.838	smart00487	DEXDc	 - 	 - 
Q#1031 - >Tb927.11.890	multi-dom	291240	1071	1144	0.00147943	36.8118	pfam14559	TPR_19	 - 	 - 
Q#1032 - >Tb927.7.1090	specific	238093	1237	1287	9.88011e-09	51.2924	cd00162	RING	 - 	cl17238
Q#1032 - >Tb927.7.1090	specific	278689	1345	1474	2.53433e-07	49.1513	pfam00271	Helicase_C	 - 	cl21455
Q#1032 - >Tb927.7.1090	multi-dom	223627	1343	1497	1.20598e-09	61.6744	COG0553	HepA	N	 - 
Q#1035 - >Tb927.8.6300	multi-dom	274009	116	214	1.28823e-05	46.5995	TIGR02169	SMC_prok_A	NC	 - 
Q#1036 - >Tb927.10.7510	specific	290274	216	245	5.55642e-07	44.3408	pfam13540	RCC1_2	 - 	cl16296
Q#1036 - >Tb927.10.7510	specific	290274	76	106	3.00444e-05	39.7184	pfam13540	RCC1_2	 - 	cl16296
Q#1036 - >Tb927.10.7510	specific	278826	233	261	6.99905e-05	39.0306	pfam00415	RCC1	C	cl08266
Q#1036 - >Tb927.10.7510	specific	278826	92	175	0.000126317	38.2602	pfam00415	RCC1	 - 	cl08266
Q#1037 - >Tb927.8.6460	specific	285781	12	176	6.96874e-23	87.9303	pfam08617	CGI-121	 - 	cl00698
Q#1038 - >Tb927.3.5680	specific	289949	19	360	8.30301e-66	214.716	pfam13206	VSG_B	 - 	cl20486
Q#1038 - >Tb927.3.5680	multi-dom	140295	6	490	3.10118e-31	124.25	PTZ00269	PTZ00269	 - 	 - 
Q#1039 - >Tb927.9.870	superfamily	289949	28	77	1.38148e-06	42.532	cl20486	VSG_B superfamily	C	 - 
Q#1041 - >Tb927.11.20670	specific	289949	16	352	3.82645e-23	99.1563	pfam13206	VSG_B	 - 	cl20486
Q#1041 - >Tb927.11.20670	specific	287612	399	478	2.19129e-11	59.3458	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1042 - >Tb927.9.1560	specific	197617	31	81	1.02522e-05	41.4513	smart00271	DnaJ	 - 	cl02542
Q#1042 - >Tb927.9.1560	multi-dom	225124	39	115	0.000139601	42.1185	COG2214	CbpA	C	 - 
Q#1043 - >Tb11.15.0005	superfamily	304462	11	338	1.20651e-84	260.211	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#1044 - >Tb927.8.3570	specific	290631	183	230	1.67466e-13	61.6338	pfam13920	zf-C3HC4_3	 - 	cl17238
Q#1045 - >Tb927.11.10790	superfamily	294223	13	209	3.64573e-100	288.559	cl00315	RPS2 superfamily	 - 	 - 
Q#1045 - >Tb927.11.10790	superfamily	292740	205	237	6.73236e-05	39.4948	cl24635	40S_SA_C superfamily	C	 - 
Q#1045 - >Tb927.11.10790	multi-dom	240331	4	244	6.298e-165	454.517	PTZ00254	PTZ00254	 - 	 - 
Q#1048 - >Tb927.8.8230	superfamily	294310	61	438	1.54975e-99	304.868	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#1049 - >Tb927.8.8020	superfamily	304388	36	296	2.66631e-28	109.205	cl21494	Abhydrolase superfamily	 - 	 - 
Q#1049 - >Tb927.8.8020	multi-dom	288960	57	295	1.67522e-74	227.475	pfam12146	Hydrolase_4	 - 	 - 
Q#1051 - >Tb927.10.10810	superfamily	295421	73	314	2.1508e-17	81.8822	cl02661	A_deamin superfamily	C	 - 
Q#1052 - >Tb927.7.3680	specific	279879	101	149	1.38587e-20	77.9941	pfam01599	Ribosomal_S27	 - 	cl00876
Q#1052 - >Tb927.7.3680	superfamily	294102	1	68	5.06119e-05	38.3126	cl00155	UBQ superfamily	 - 	 - 
Q#1052 - >Tb927.7.3680	multi-dom	214563	1	68	0.000132427	36.8533	smart00213	UBQ	 - 	 - 
Q#1053 - >Tb927.7.2060	superfamily	296354	16	131	1.24486e-07	47.8305	cl04283	Rad10 superfamily	 - 	 - 
Q#1053 - >Tb927.7.2060	specific	291205	178	206	0.00083841	35.5727	pfam14520	HHH_5	N	cl22429
Q#1056 - >Tb927.10.10520	superfamily	304987	16	112	3.92021e-43	134.952	cl23830	H2B superfamily	 - 	 - 
Q#1057 - >Tb927.2.2900	specific	240342	1	164	1.93329e-94	270.457	PTZ00278	PTZ00278	 - 	cl05433
Q#1060 - >Tb927.8.7740	superfamily	294310	62	463	1.28944e-115	346.469	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#1060 - >Tb927.8.7740	multi-dom	223884	69	453	4.09498e-25	105.426	COG0814	SdaC	 - 	 - 
Q#1061 - >Tb927.10.15270	specific	238519	127	364	2.66912e-127	364.892	cd01086	MetAP1	 - 	cl00279
Q#1061 - >Tb927.10.15270	specific	292429	4	45	6.72e-20	80.716	pfam15801	zf-C6H2	 - 	cl20224
Q#1061 - >Tb927.10.15270	multi-dom	215607	1	370	3.11557e-166	470.088	PLN03158	PLN03158	 - 	 - 
Q#1062 - >Tb927.7.4240	specific	270544	60	100	4.62206e-08	44.4215	cd14361	UBA_HYPK	 - 	cl21463
Q#1064 - >Tb927.3.3100	specific	279033	46	120	2.12937e-24	88.0971	pfam00639	Rotamase	 - 	cl08278
Q#1064 - >Tb927.3.3100	multi-dom	223831	32	122	1.08392e-17	75.5034	COG0760	SurA	N	 - 
Q#1065 - >Tb927.5.1060	superfamily	279066	44	194	1.27602e-28	109.307	cl23500	Peptidase_M16 superfamily	 - 	 - 
Q#1065 - >Tb927.5.1060	specific	282978	199	401	2.3969e-15	72.8184	pfam05193	Peptidase_M16_C	 - 	cl08432
Q#1065 - >Tb927.5.1060	multi-dom	223685	22	469	1.3314e-59	201.149	COG0612	PqqL	 - 	 - 
Q#1066 - >Tb927.3.5830	specific	140265	1	324	0	587.08	PTZ00238	PTZ00238	 - 	cl03953
Q#1071 - >Tb927.3.810	specific	279228	310	333	0.00345323	35.5426	pfam00856	SET	N	cl02566
Q#1071 - >Tb927.3.810	superfamily	304407	136	234	0.00773937	36.6572	cl21521	PEPcase superfamily	NC	 - 
Q#1072 - >Tb927.11.5310	specific	283538	46	172	4.00846e-25	100.462	pfam05903	Peptidase_C97	 - 	cl05462
Q#1076 - >Tb927.5.5430	specific	289949	24	372	9.44551e-36	134.98	pfam13206	VSG_B	 - 	cl20486
Q#1076 - >Tb927.5.5430	specific	287612	413	509	1.95096e-19	82.0725	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1077 - >Tb927.6.400	specific	193557	19	465	0	794.941	cd05682	M20_dipept_like_5	 - 	cl14876
Q#1077 - >Tb927.6.400	multi-dom	279835	95	454	8.21296e-21	91.2427	pfam01546	Peptidase_M20	 - 	 - 
Q#1078 - >Tb927.10.1210	specific	278434	437	567	5.78081e-53	177.017	pfam00004	AAA	 - 	cl21455
Q#1078 - >Tb927.10.1210	superfamily	286426	628	678	3.65554e-10	54.7995	cl07827	Vps4_C superfamily	 - 	 - 
Q#1078 - >Tb927.10.1210	superfamily	304359	402	456	0.000182077	41.7451	cl21455	P-loop_NTPase superfamily	C	 - 
Q#1078 - >Tb927.10.1210	multi-dom	214640	433	569	4.88327e-17	77.0285	smart00382	AAA	 - 	 - 
Q#1079 - >Tb927.10.2840	specific	281313	10	110	9.20164e-35	113.829	pfam03297	Ribosomal_S25	 - 	cl02050
Q#1080 - >Tb927.7.3890	multi-dom	274110	108	193	1.25235e-07	49.6673	TIGR02396	diverge_rpsU	NC	 - 
Q#1081 - >Tb927.11.3310	specific	214562	9	138	1.95922e-21	82.342	smart00212	UBCc	 - 	cl00154
Q#1083 - >Tb927.11.9750	specific	240161	260	373	1.39563e-44	153.124	cd05125	Mth938_2P1-like	 - 	cl00182
Q#1086 - >Tb927.6.1640	specific	280435	27	292	3.24149e-91	269.936	pfam02265	S1-P1_nuclease	 - 	cl16915
Q#1090 - >Tb927.10.6750	specific	282384	172	472	1.94658e-65	213.171	pfam04515	Choline_transpo	 - 	cl04558
Q#1094 - >Tb927.10.4760	specific	280185	4	185	3.63027e-51	162.827	pfam01956	DUF106	 - 	cl19818
Q#1095 - >Tb927.2.3300	specific	240314	1	436	0	757.963	PTZ00208	PTZ00208	 - 	cl19916
Q#1100 - >Tb927.7.6900	specific	282655	1	88	3.71024e-35	126.522	pfam04825	Rad21_Rec8_N	 - 	cl04781
Q#1100 - >Tb927.7.6900	superfamily	282654	532	564	4.50495e-06	42.6793	cl04780	Rad21_Rec8 superfamily	C	 - 
Q#1101 - >Tb927.8.7270	specific	285244	144	385	1.4875e-96	286.749	pfam07970	COPIIcoated_ERV	 - 	cl06835
Q#1101 - >Tb927.8.7270	specific	290561	4	95	3.7867e-30	110.219	pfam13850	ERGIC_N	 - 	cl16436
Q#1103 - >Tb927.9.7100	multi-dom	215130	108	241	0.00052972	39.6872	PLN02217	PLN02217	N	 - 
Q#1104 - >Tb927.3.4840	superfamily	271592	304	725	1.56592e-80	258.022	cl02553	Peptidase_C19 superfamily	 - 	 - 
Q#1104 - >Tb927.3.4840	specific	280334	183	250	2.00556e-18	78.4854	pfam02148	zf-UBP	 - 	cl09957
Q#1104 - >Tb927.3.4840	specific	270484	599	635	1.31729e-13	64.0149	cd14298	UBA2_scUBP14_like	 - 	cl21463
Q#1104 - >Tb927.3.4840	multi-dom	227532	11	726	1.12407e-97	317.007	COG5207	UBP14	 - 	 - 
Q#1105 - >Tb927.11.2660	specific	282364	73	244	1.71667e-53	175.517	pfam04495	GRASP55_65	 - 	cl00117
Q#1105 - >Tb927.11.2660	superfamily	294084	20	104	3.7026e-11	59.5718	cl00117	PDZ superfamily	N	 - 
Q#1108 - >Tb927.5.5130	specific	289949	32	369	6.64924e-23	98.7711	pfam13206	VSG_B	 - 	cl20486
Q#1108 - >Tb927.5.5130	superfamily	287612	416	467	2.32993e-06	45.0934	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#1110 - >Tb927.11.9990	specific	133474	47	234	2.54289e-34	120.399	cd06532	Glyco_transf_25	 - 	cl01298
Q#1111 - >Tb927.6.4970	specific	271038	156	566	0	539.086	cd14136	STKc_SRPK	 - 	cl21453
Q#1111 - >Tb927.6.4970	superfamily	304357	278	347	7.97277e-05	43.7793	cl21453	PKc_like superfamily	NC	 - 
Q#1111 - >Tb927.6.4970	multi-dom	214567	167	571	1.55444e-33	128.031	smart00220	S_TKc	 - 	 - 
Q#1112 - >Tb927.1.1220	specific	214735	10	111	7.49533e-16	69.3083	smart00591	RWD	 - 	cl02687
Q#1114 - >Tb927.10.13950	specific	291241	3	87	6.18011e-34	115.696	pfam14560	Ubiquitin_2	 - 	cl00155
Q#1114 - >Tb927.10.13950	specific	279625	157	222	4.5206e-29	102.537	pfam01302	CAP_GLY	 - 	cl08315
Q#1115 - >Tb927.2.4900	superfamily	279029	12	74	9.58245e-05	39.6362	cl08277	Motile_Sperm superfamily	C	 - 
Q#1116 - >Tb927.5.740	superfamily	294198	96	138	0.00940656	34.3136	cl00278	CCC1_like superfamily	NC	 - 
Q#1117 - >Tb927.8.1330	specific	140249	1	270	2.81072e-167	462.246	PTZ00222	PTZ00222	 - 	cl00600
Q#1117 - >Tb927.8.1330	multi-dom	240382	4	264	9.58641e-70	215.098	PTZ00365	PTZ00365	 - 	 - 
Q#1119 - >Tb927.11.17920	specific	289949	17	421	6.07258e-29	116.49	pfam13206	VSG_B	 - 	cl20486
Q#1119 - >Tb927.11.17920	specific	287612	460	553	5.57524e-15	69.7462	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1120 - >Tb927.10.820	superfamily	238064	20	111	9.13673e-14	69.6917	cl23707	LRR_RI superfamily	NC	 - 
Q#1122 - >Tb927.10.12440	superfamily	277568	10	277	3.56379e-58	200.559	cl22853	Motor_domain superfamily	 - 	 - 
Q#1124 - >Tb927.10.9870	specific	287980	164	260	9.03666e-49	155.101	pfam11069	DUF2870	 - 	cl12631
Q#1126 - >Tb927.2.1800	specific	99916	506	897	0	696.707	cd05533	POLBc_delta	 - 	cl10023
Q#1126 - >Tb927.2.1800	specific	99820	225	456	2.46504e-134	402.725	cd05777	DNA_polB_delta_exo	 - 	cl10012
Q#1126 - >Tb927.2.1800	specific	290959	934	1003	9.43477e-23	91.2451	pfam14260	zf-C4pol	 - 	cl16754
