#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-C9462657F40EF08-378D0F774F201E6F
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:18	Run time	0:01:43:48
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1231 - >Tb927.9.12740	multi-dom	179793	23	214	2.30444e-08	53.816	PRK04220	PRK04220	C	 - 
Q#1235 - >Tb927.9.17970	specific	289949	39	351	5.30708e-43	154.24	pfam13206	VSG_B	 - 	cl20486
Q#1235 - >Tb927.9.17970	specific	287612	392	471	9.65532e-10	54.3382	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1237 - >Tb927.10.11750	multi-dom	225288	3	101	0.00205598	37.3764	COG2433	COG2433	N	 - 
Q#1238 - >Tb927.10.8750	specific	278964	120	290	5.70488e-57	181.305	pfam00566	RabGAP-TBC	 - 	cl02495
Q#1239 - >Tb927.7.7130	specific	285772	656	762	5.58062e-15	68.7928	pfam08608	Wyosine_form	 - 	cl15482
Q#1239 - >Tb927.7.7130	specific	278677	185	279	3.76973e-11	60.4613	pfam00258	Flavodoxin_1	N	cl00438
Q#1239 - >Tb927.7.7130	specific	100105	471	670	4.63185e-07	50.0246	cd01335	Radical_SAM	 - 	cl18962
Q#1239 - >Tb927.7.7130	multi-dom	274890	423	694	6.08846e-94	295.317	TIGR03972	rSAM_TYW1	 - 	 - 
Q#1240 - >Tb927.9.5490	specific	213366	325	673	1.85003e-121	361.919	cd12832	TmCorA-like_u3	 - 	cl00459
Q#1240 - >Tb927.9.5490	specific	286887	42	67	0.000479416	36.4219	pfam09851	SHOCT	 - 	cl18254
Q#1241 - >Tb927.10.6290	specific	238167	42	245	3.03288e-84	257.798	cd00268	DEADc	 - 	cl21455
Q#1241 - >Tb927.10.6290	specific	238034	256	384	8.255e-33	120.42	cd00079	HELICc	 - 	cl21455
Q#1241 - >Tb927.10.6290	multi-dom	223587	14	485	7.63862e-126	376.053	COG0513	SrmB	 - 	 - 
Q#1242 - >Tb927.10.6260	superfamily	304359	113	320	2.88946e-68	218.893	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1242 - >Tb927.10.6260	specific	238034	337	461	2.74843e-30	114.257	cd00079	HELICc	 - 	cl21455
Q#1242 - >Tb927.10.6260	specific	290667	497	553	1.83309e-16	72.424	pfam13959	DUF4217	 - 	cl16500
Q#1242 - >Tb927.10.6260	multi-dom	223587	95	598	1.76464e-112	344.851	COG0513	SrmB	 - 	 - 
Q#1244 - >Tb927.8.4090	specific	214683	135	408	6.96869e-81	249.586	smart00477	NUC	 - 	cl00089
Q#1244 - >Tb927.8.4090	multi-dom	240335	1	504	0	573.732	PTZ00259	PTZ00259	 - 	 - 
Q#1245 - >Tb927.9.7590	specific	279064	72	169	1.69433e-25	93.2167	pfam00673	Ribosomal_L5_C	 - 	cl02923
Q#1245 - >Tb927.9.7590	specific	278698	19	67	4.06367e-13	59.6994	pfam00281	Ribosomal_L5	 - 	cl08254
Q#1245 - >Tb927.9.7590	multi-dom	185485	9	180	5.06069e-117	328.154	PTZ00156	PTZ00156	 - 	 - 
Q#1246 - >Tb927.11.18880	specific	289949	14	332	9.79494e-23	97.2303	pfam13206	VSG_B	 - 	cl20486
Q#1249 - >Tb927.11.19490	specific	289949	17	365	2.45132e-40	147.306	pfam13206	VSG_B	 - 	cl20486
Q#1249 - >Tb927.11.19490	superfamily	287612	402	482	7.12735e-07	46.249	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#1250 - >Tb927.11.6820	multi-dom	236669	311	466	0.00534159	38.1423	PRK10263	PRK10263	NC	 - 
Q#1251 - >Tb927.9.8050	superfamily	283752	107	397	2.69281e-06	47.1928	cl20321	DUF974 superfamily	 - 	 - 
Q#1252 - >Tb927.11.3980	specific	282978	238	433	9.16689e-10	56.64	pfam05193	Peptidase_M16_C	 - 	cl08432
Q#1252 - >Tb927.11.3980	superfamily	279066	76	233	9.53925e-07	47.2904	cl23500	Peptidase_M16 superfamily	 - 	 - 
Q#1252 - >Tb927.11.3980	multi-dom	223685	59	490	1.929e-21	95.6045	COG0612	PqqL	 - 	 - 
Q#1254 - >Tb927.10.4770	specific	279801	130	322	1.4154e-39	139.909	pfam01504	PIP5K	 - 	cl02572
Q#1255 - >Tb927.8.6400	superfamily	287228	7	63	0.00904691	34.8472	cl10912	DUF2215 superfamily	N	 - 
Q#1256 - >Tb927.8.1490	specific	285179	58	103	1.15168e-13	58.475	pfam07896	DUF1674	 - 	cl12354
Q#1259 - >Tb927.11.19990	specific	289949	1	201	3.95693e-26	104.549	pfam13206	VSG_B	C	cl20486
Q#1260 - >Tb927.8.4220	superfamily	293151	130	205	3.51105e-05	40.2645	cl24942	DFRP_C superfamily	C	 - 
Q#1260 - >Tb927.8.4220	multi-dom	227577	3	208	8.57444e-09	53.1691	COG5252	COG5252	 - 	 - 
Q#1262 - >Tb927.10.2260	specific	280386	177	231	3.64156e-07	46.5004	pfam02207	zf-UBR	 - 	cl19744
Q#1262 - >Tb927.10.2260	specific	176364	19	72	7.5421e-07	45.721	cd01769	UBL	 - 	cl00155
Q#1262 - >Tb927.10.2260	specific	197662	377	401	0.00394095	34.6203	smart00336	BBOX	N	cl00034
Q#1263 - >Tb927.11.1300	superfamily	304366	317	352	1.63255e-08	48.7837	cl21463	UBA_like_SF superfamily	 - 	 - 
Q#1264 - >Tb927.11.1420	superfamily	295369	74	278	1.48162e-11	64.6636	cl02567	WD40 superfamily	N	 - 
Q#1264 - >Tb927.11.1420	superfamily	295369	784	850	0.00101559	40.7812	cl02567	WD40 superfamily	NC	 - 
Q#1264 - >Tb927.11.1420	multi-dom	225201	135	445	1.32708e-06	50.4723	COG2319	WD40	N	 - 
Q#1268 - >Tb927.4.690	specific	239224	8	291	4.43313e-173	480.227	cd02894	GGTase-II	 - 	cl08267
Q#1268 - >Tb927.4.690	multi-dom	215630	1	317	6.3319e-156	437.977	PLN03201	PLN03201	 - 	 - 
Q#1269 - >Tb927.9.13430	superfamily	271592	120	435	6.1703e-60	196.728	cl02553	Peptidase_C19 superfamily	 - 	 - 
Q#1269 - >Tb927.9.13430	multi-dom	278850	122	434	2.5982e-59	194.895	pfam00443	UCH	 - 	 - 
Q#1271 - >Tb927.10.13900	superfamily	304911	103	337	6.20866e-21	88.566	cl23754	EamA superfamily	 - 	 - 
Q#1271 - >Tb927.10.13900	multi-dom	282054	12	338	6.9554e-63	202.19	pfam04142	Nuc_sug_transp	 - 	 - 
Q#1272 - >Tb927.5.5650	superfamily	279282	103	281	0.00216893	38.1605	cl03014	Trypan_glycop superfamily	N	 - 
Q#1273 - >Tb927.11.2920	specific	214859	19	208	4.86264e-31	112.554	smart00855	PGAM	 - 	cl11399
Q#1275 - >Tb927.11.11940	specific	277360	3	288	0	528.31	cd07415	MPP_PP2A_PP4_PP6	 - 	cl13995
Q#1275 - >Tb927.11.11940	multi-dom	173488	3	306	5.78188e-148	416.524	PTZ00239	PTZ00239	 - 	 - 
Q#1276 - >Tb927.6.640	superfamily	301300	273	495	6.38391e-32	123.423	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#1276 - >Tb927.6.640	multi-dom	234673	273	495	2.20262e-31	122.582	PRK00166	apaH	 - 	 - 
Q#1278 - >Tb927.9.14030	superfamily	287476	509	613	1.21906e-05	45.7353	cl11143	NARG2_C superfamily	C	 - 
Q#1280 - >Tb927.10.720	superfamily	295447	612	703	1.20779e-05	42.9596	cl02720	PB1 superfamily	 - 	 - 
Q#1280 - >Tb927.10.720	superfamily	298830	966	1019	0.00415943	37.2405	cl09098	Sortase superfamily	N	 - 
Q#1281 - >Tb927.9.6130	specific	238008	74	135	4.60961e-12	56.4021	cd00051	EFh	 - 	cl08302
Q#1281 - >Tb927.9.6130	superfamily	298682	9	64	0.000234015	36.3717	cl08302	EFh superfamily	 - 	 - 
Q#1281 - >Tb927.9.6130	multi-dom	185504	6	136	4.271e-21	82.5018	PTZ00184	PTZ00184	 - 	 - 
Q#1284 - >Tb927.6.2250	specific	270693	140	395	7.35261e-150	425.007	cd05123	STKc_AGC	 - 	cl21453
Q#1284 - >Tb927.6.2250	specific	214529	396	452	1.16316e-10	55.8296	smart00133	S_TK_X	 - 	cl11395
Q#1284 - >Tb927.6.2250	specific	214574	3	95	1.04777e-08	51.3953	smart00233	PH	 - 	cl17171
Q#1284 - >Tb927.6.2250	multi-dom	214567	134	395	1.28587e-107	317.935	smart00220	S_TKc	 - 	 - 
Q#1285 - >Tb927.11.1010	specific	278647	80	141	5.44084e-31	111.021	pfam00226	DnaJ	 - 	cl02542
Q#1287 - >Tb927.8.4680	specific	286802	197	297	9.93095e-30	107.146	pfam09759	Atx10homo_assoc	 - 	cl19985
Q#1288 - >Tb927.9.2610	multi-dom	173585	64	92	0.00845671	32.9273	PTZ00394	PTZ00394	NC	 - 
Q#1291 - >Tb927.9.15030	superfamily	301300	309	494	2.71691e-19	85.0203	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#1292 - >Tb927.6.5780	specific	287612	403	502	2.63876e-09	53.1826	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1293 - >Tb927.10.12590	multi-dom	225201	580	878	1.92133e-06	50.0871	COG2319	WD40	NC	 - 
Q#1294 - >Tb927.10.9300	specific	281059	71	290	4.37037e-55	177.079	pfam03006	HlyIII	 - 	cl03831
Q#1296 - >Tb927.9.190	specific	289949	21	338	2.12395e-40	147.691	pfam13206	VSG_B	 - 	cl20486
Q#1296 - >Tb927.9.190	specific	287612	389	498	1.28652e-25	99.4065	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1299 - >Tb927.10.12040	specific	270828	21	346	7.80109e-175	489.729	cd07834	STKc_MAPK	 - 	cl21453
Q#1299 - >Tb927.10.12040	multi-dom	214567	22	310	1.47178e-90	272.866	smart00220	S_TKc	 - 	 - 
Q#1302 - >Tb927.11.12870	multi-dom	274576	655	719	0.000252489	42.8836	TIGR03434	ADOP	NC	 - 
Q#1304 - >Tb927.8.3470	specific	282816	39	106	2.15279e-07	46.0446	pfam05008	V-SNARE	 - 	cl09350
Q#1306 - >Tb927.11.8290	specific	279157	304	654	1.3594e-114	350.378	pfam00773	RNB	 - 	cl19762
Q#1306 - >Tb927.11.8290	multi-dom	223631	155	725	1.85388e-103	335.515	COG0557	VacB	 - 	 - 
Q#1312 - >Tb927.4.3890	specific	238005	267	403	1.11494e-11	62.3548	cd00046	DEXDc	 - 	cl21455
Q#1312 - >Tb927.4.3890	specific	278689	481	601	4.62965e-07	47.9957	pfam00271	Helicase_C	 - 	cl21455
Q#1312 - >Tb927.4.3890	superfamily	304357	410	496	7.30763e-06	48.3233	cl21453	PKc_like superfamily	C	 - 
Q#1312 - >Tb927.4.3890	multi-dom	274041	70	229	0.00338422	39.2897	TIGR02223	ftsN	C	 - 
Q#1313 - >Tb927.4.4060	superfamily	304369	593	835	2.76853e-06	48.3079	cl21469	HDc superfamily	 - 	 - 
Q#1313 - >Tb927.4.4060	superfamily	299894	250	372	0.00130568	40.953	cl12078	p450 superfamily	NC	 - 
Q#1313 - >Tb927.4.4060	superfamily	292096	41	105	0.00783778	35.9496	cl21274	Uds1 superfamily	N	 - 
Q#1314 - >Tb927.10.12270	specific	289607	114	210	8.7681e-11	56.1874	pfam12847	Methyltransf_18	 - 	cl17173
Q#1314 - >Tb927.10.12270	specific	238089	4	34	0.00033041	37.279	cd00158	RHOD	C	cl00125
Q#1315 - >Tb927.8.4260	specific	270622	531	842	3.76737e-14	71.1475	cd00180	PKc	 - 	cl21453
Q#1315 - >Tb927.8.4260	superfamily	304357	523	732	0.000194708	42.7941	cl21453	PKc_like superfamily	C	 - 
Q#1315 - >Tb927.8.4260	superfamily	304357	789	907	0.000298694	42.6857	cl21453	PKc_like superfamily	NC	 - 
Q#1315 - >Tb927.8.4260	multi-dom	214567	524	913	1.38711e-18	84.8889	smart00220	S_TKc	 - 	 - 
Q#1316 - >Tb927.10.12460	specific	290631	96	141	3.70739e-11	53.5446	pfam13920	zf-C3HC4_3	 - 	cl17238
Q#1317 - >Tb927.11.6170	superfamily	295369	73	332	4.32997e-19	87.7756	cl02567	WD40 superfamily	 - 	 - 
Q#1317 - >Tb927.11.6170	superfamily	301350	481	599	0.000118181	44.092	cl14807	ACE1-Sec16-like superfamily	C	 - 
Q#1317 - >Tb927.11.6170	multi-dom	292450	842	1075	0.0017223	40.0632	pfam15822	MISS	 - 	 - 
Q#1317 - >Tb927.11.6170	multi-dom	225201	72	303	7.41829e-16	80.5179	COG2319	WD40	NC	 - 
Q#1319 - >Tb927.11.5580	superfamily	302624	179	212	0.00277176	37.1623	cl17173	AdoMet_MTases superfamily	NC	 - 
Q#1321 - >Tb927.4.2130	superfamily	238064	125	300	1.36571e-05	44.6538	cl23707	LRR_RI superfamily	NC	 - 
Q#1322 - >Tb927.9.17430	specific	287612	398	495	2.41476e-14	67.435	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1323 - >Tb927.11.18410	superfamily	289949	17	290	6.42045e-19	86.0596	cl20486	VSG_B superfamily	C	 - 
Q#1324 - >Tb927.7.7190	multi-dom	185628	384	789	0.000690934	42.7546	PTZ00449	PTZ00449	N	 - 
Q#1325 - >Tb927.4.2870	multi-dom	224117	133	281	9.38948e-08	51.6388	COG1196	Smc	NC	 - 
Q#1326 - >Tb927.5.1530	multi-dom	224983	20	216	5.64843e-23	100.226	COG2072	CzcO	C	 - 
Q#1330 - >Tb927.11.14210	superfamily	294044	280	364	1.87774e-09	59.6529	cl00051	CysPc superfamily	NC	 - 
Q#1333 - >Tb927.11.620	specific	291222	89	240	1.13118e-57	193.971	pfam14538	Raptor_N	 - 	cl24269
Q#1334 - >Tb927.9.1200	specific	279282	12	387	4.91829e-61	199.944	pfam00913	Trypan_glycop	 - 	cl03014
Q#1335 - >Tb927.4.5040	specific	280934	423	522	1.14708e-17	77.5923	pfam02852	Pyr_redox_dim	 - 	cl08372
Q#1335 - >Tb927.4.5040	specific	278498	225	300	4.05293e-16	72.2193	pfam00070	Pyr_redox	 - 	cl21454
Q#1335 - >Tb927.4.5040	multi-dom	224169	65	522	7.93992e-92	289.108	COG1249	Lpd	 - 	 - 
Q#1336 - >Tb927.11.20500	specific	279282	10	383	8.25319e-59	196.863	pfam00913	Trypan_glycop	 - 	cl03014
Q#1336 - >Tb927.11.20500	superfamily	287612	418	470	0.00606876	35.0782	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#1337 - >Tb927.11.11590	specific	279707	287	391	3.32383e-13	64.1593	pfam01399	PCI	 - 	cl02111
Q#1337 - >Tb927.11.11590	specific	286519	3	123	1.13562e-10	57.539	pfam09440	eIF3_N	 - 	cl09680
Q#1341 - >Tb927.10.14330	multi-dom	282471	186	1018	5.61238e-69	243.712	pfam04615	Utp14	 - 	 - 
Q#1342 - >Tb927.5.1350	multi-dom	223977	116	180	0.00478547	37.31	COG1048	AcnA	NC	 - 
Q#1343 - >Tb927.10.5870	multi-dom	273344	51	331	0.00608552	37.6676	TIGR00927	2A1904	C	 - 
Q#1344 - >Tb927.8.3980	specific	289057	368	441	6.3919e-07	45.9292	pfam12253	CAF1A	 - 	cl13660
Q#1344 - >Tb927.8.3980	superfamily	281974	406	489	0.000518675	39.9394	cl04380	Upf2 superfamily	C	 - 
Q#1348 - >Tb927.2.3280	specific	240314	1	436	0	757.578	PTZ00208	PTZ00208	 - 	cl19916
Q#1350 - >Tb927.11.10170	superfamily	294278	41	113	1.91062e-05	41.171	cl00393	Ribosomal_L20 superfamily	N	 - 
Q#1356 - >Tb927.10.3930	specific	279367	20	223	3.69365e-73	220.411	pfam01015	Ribosomal_S3Ae	 - 	cl00821
Q#1358 - >Tb927.11.10230	specific	282965	174	342	2.38169e-45	151.507	pfam05179	CDC73_C	 - 	cl24175
Q#1359 - >Tb927.10.9030	superfamily	279292	36	145	2.48398e-16	71.4718	cl03020	MS_channel superfamily	C	 - 
Q#1359 - >Tb927.10.9030	multi-dom	223740	35	135	3.24957e-15	70.3346	COG0668	MscS	NC	 - 
Q#1360 - >Tb927.10.10400	superfamily	294237	260	323	0.000383363	38.3753	cl00332	Ribosomal_S11 superfamily	N	 - 
Q#1361 - >Tb927.10.13430	specific	99857	40	477	0	748.743	cd06103	ScCS-like	 - 	cl00416
Q#1361 - >Tb927.10.13430	multi-dom	215250	38	481	1.464e-134	395.161	PLN02456	PLN02456	 - 	 - 
Q#1362 - >Tb927.2.2880	specific	278916	209	241	6.14712e-05	38.5528	pfam00515	TPR_1	 - 	cl22897
Q#1362 - >Tb927.2.2880	multi-dom	290150	167	239	1.02543e-05	41.9286	pfam13414	TPR_11	 - 	 - 
Q#1364 - >Tb927.1.2190	superfamily	291222	130	235	3.19901e-10	58.7662	cl24269	Raptor_N superfamily	N	 - 
Q#1365 - >Tb927.10.2250	specific	287490	92	274	4.22947e-78	234.035	pfam10520	TMEM189_B_dmain	 - 	cl11156
Q#1367 - >Tb927.2.1100	superfamily	302859	27	483	5.53716e-56	200.44	cl19421	RHSP superfamily	C	 - 
Q#1368 - >Tb927.10.12190	specific	281235	62	208	2.2885e-34	117.965	pfam03208	PRA1	 - 	cl02137
Q#1368 - >Tb927.10.12190	superfamily	302621	38	62	0.00254275	34.4198	cl17169	RRM_SF superfamily	NC	 - 
Q#1369 - >Tb927.9.610	superfamily	304462	1	40	1.55379e-07	44.4989	cl21608	Galactosyl_T superfamily	C	 - 
Q#1376 - >Tb927.4.1120	specific	277321	47	340	2.37876e-70	225.256	cd00842	MPP_ASMase	 - 	cl13995
Q#1378 - >Tb927.9.15040	superfamily	294749	41	201	3.42828e-23	92.6625	cl01221	DTW superfamily	 - 	 - 
Q#1378 - >Tb927.9.15040	superfamily	289526	12	58	0.0026416	33.8719	cl20465	Zn_Tnp_IS1595 superfamily	 - 	 - 
Q#1379 - >Tb927.10.8080	specific	286786	5	262	4.28937e-94	292.118	pfam09743	DUF2042	 - 	cl10727
Q#1380 - >Tb927.3.1730	superfamily	285425	39	85	0.000977016	35.0843	cl07005	EFP_N superfamily	 - 	 - 
Q#1380 - >Tb927.3.1730	multi-dom	223309	40	155	1.03769e-07	47.9435	COG0231	Efp	 - 	 - 
Q#1381 - >Tb927.7.570	superfamily	298833	49	178	3.29278e-14	64.5765	cl09111	Prefoldin superfamily	 - 	 - 
Q#1383 - >Tb927.7.1730	specific	100099	83	242	2.95469e-80	236.654	cd01657	Ribosomal_L7_archeal_euk	 - 	cl00203
Q#1383 - >Tb927.7.1730	specific	285340	11	81	7.3395e-08	47.143	pfam08079	Ribosomal_L30_N	 - 	cl06906
Q#1385 - >Tb927.11.18130	superfamily	304462	2	262	9.64584e-51	169.304	cl21608	Galactosyl_T superfamily	N	 - 
Q#1386 - >Tb927.10.780	specific	290367	114	158	1.6236e-08	47.0881	pfam13639	zf-RING_2	 - 	cl17238
Q#1387 - >Tb927.11.2680	superfamily	285800	357	688	1.53839e-28	114.141	cl07311	NCA2 superfamily	 - 	 - 
Q#1388 - >Tb927.11.10890	multi-dom	274008	17	341	6.94648e-07	50.4403	TIGR02168	SMC_prok_B	C	 - 
Q#1391 - >Tb927.8.2120	superfamily	238064	56	354	4.43554e-17	79.7069	cl23707	LRR_RI superfamily	 - 	 - 
Q#1392 - >Tb927.2.2400	specific	288285	376	736	1.39754e-178	513.123	pfam11397	GlcNAc	 - 	cl20414
Q#1393 - >Tb927.9.6100	specific	281081	50	267	2.61161e-35	125.029	pfam03031	NIF	 - 	cl21460
Q#1395 - >Tb927.11.10610	superfamily	304357	574	626	0.000454899	41.6234	cl21453	PKc_like superfamily	C	 - 
Q#1396 - >Tb927.9.9820	specific	214851	15	160	7.22132e-36	126.127	smart00846	Gp_dh_N	 - 	cl21454
Q#1396 - >Tb927.9.9820	superfamily	303092	170	303	1.3528e-18	80.3299	cl19935	Gp_dh_C superfamily	 - 	 - 
Q#1396 - >Tb927.9.9820	multi-dom	173546	13	354	0	622.666	PTZ00353	PTZ00353	 - 	 - 
Q#1398 - >Tb927.11.20260	specific	287612	395	505	6.28023e-20	83.6133	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1398 - >Tb927.11.20260	superfamily	279282	7	333	2.0101e-12	67.0505	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#1399 - >Tb927.9.1400	superfamily	304358	1	414	1.87221e-13	70.1498	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#1399 - >Tb927.9.1400	multi-dom	223727	1	426	9.52672e-33	126.744	COG0654	UbiH	 - 	 - 
Q#1401 - >Tb927.3.2870	specific	259922	52	200	1.86253e-51	173.208	cd13853	CuRO_1_Tth-MCO_like	 - 	cl19115
Q#1401 - >Tb927.3.2870	superfamily	302766	454	552	1.81861e-18	80.3671	cl19115	Cupredoxin superfamily	N	 - 
Q#1401 - >Tb927.3.2870	superfamily	302766	255	382	6.60428e-10	56.4649	cl19115	Cupredoxin superfamily	 - 	 - 
Q#1401 - >Tb927.3.2870	multi-dom	225043	85	557	1.42198e-31	126.828	COG2132	SufI	 - 	 - 
Q#1402 - >Tb927.10.2940	superfamily	305195	8	312	3.98674e-18	81.8567	cl24038	SNAP superfamily	 - 	 - 
Q#1402 - >Tb927.10.2940	multi-dom	291599	8	312	3.89275e-12	64.5113	pfam14938	SNAP	 - 	 - 
Q#1404 - >Tb927.11.11020	multi-dom	279031	1166	1291	0.00514436	37.5936	pfam00637	Clathrin	 - 	 - 
Q#1406 - >Tb927.2.690	superfamily	187754	866	1022	2.50897e-11	63.5004	cl23706	AMN1 superfamily	 - 	 - 
Q#1406 - >Tb927.2.690	superfamily	187754	415	569	0.000453146	41.544	cl23706	AMN1 superfamily	C	 - 
Q#1406 - >Tb927.2.690	multi-dom	227223	409	614	0.00300872	39.9514	COG4886	LRR	NC	 - 
Q#1407 - >Tb927.10.680	superfamily	294847	169	256	1.47981e-26	99.4223	cl01414	DUF971 superfamily	N	 - 
Q#1410 - >Tb927.5.3350	specific	280872	123	231	1.64835e-48	153.734	pfam02777	Sod_Fe_C	 - 	cl03708
Q#1410 - >Tb927.5.3350	superfamily	278509	39	122	1.62956e-21	83.8819	cl02809	Sod_Fe_N superfamily	 - 	 - 
Q#1410 - >Tb927.5.3350	multi-dom	223678	36	238	2.69283e-73	220.601	COG0605	SodA	 - 	 - 
Q#1411 - >Tb927.11.8970	specific	185516	1	152	1.47554e-85	246.084	PTZ00215	PTZ00215	 - 	cl00485
Q#1412 - >Tb927.11.11340	specific	282045	204	700	1.60469e-77	256.974	pfam04130	Spc97_Spc98	 - 	cl14957
Q#1414 - >Tb927.11.17250	multi-dom	227596	260	319	0.00773184	37.6712	COG5271	MDN1	C	 - 
Q#1415 - >Tb927.11.20010	specific	289949	10	359	8.31914e-42	151.543	pfam13206	VSG_B	 - 	cl20486
Q#1415 - >Tb927.11.20010	specific	287612	392	498	1.40137e-25	99.4065	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1416 - >Tb927.10.2890	specific	239429	5	416	0	735.058	cd03313	enolase	 - 	cl21457
Q#1416 - >Tb927.10.2890	multi-dom	240259	1	427	0	862.818	PTZ00081	PTZ00081	 - 	 - 
Q#1417 - >Tb927.7.7410	specific	176250	6	333	1.14354e-83	255.222	cd08290	ETR	 - 	cl16912
Q#1417 - >Tb927.7.7410	multi-dom	223677	7	334	2.94763e-21	91.255	COG0604	Qor	 - 	 - 
Q#1419 - >Tb927.10.5860	superfamily	302622	35	129	0.00107487	35.4084	cl17171	PH-like superfamily	N	 - 
Q#1420 - >Tb927.4.440	superfamily	301731	14	94	5.08514e-23	83.9397	cl15848	ESSS superfamily	 - 	 - 
Q#1421 - >Tb927.8.1270	multi-dom	285238	119	440	0.000101956	43.3089	pfam07964	Red1	NC	 - 
Q#1422 - >Tb927.8.2600	specific	198101	378	457	4.09567e-39	136.972	smart01033	BING4CT	 - 	cl06957
Q#1422 - >Tb927.8.2600	superfamily	295369	219	366	2.89349e-17	81.2272	cl02567	WD40 superfamily	N	 - 
Q#1422 - >Tb927.8.2600	multi-dom	225201	112	410	3.84428e-11	64.3395	COG2319	WD40	 - 	 - 
Q#1424 - >Tb927.10.260	specific	279982	34	74	5.74265e-15	61.6692	pfam01722	BolA	N	cl00386
Q#1424 - >Tb927.10.260	superfamily	302621	2	35	0.00430694	31.3578	cl17169	RRM_SF superfamily	C	 - 
Q#1426 - >Tb927.4.2600	superfamily	113664	294	359	0.0060216	35.6131	cl04831	MbeD_MobD superfamily	 - 	 - 
Q#1427 - >Tb927.8.1640	superfamily	302875	9	520	1.55469e-161	470.922	cl19482	Peptidase_M8 superfamily	 - 	 - 
Q#1428 - >Tb927.4.2300	superfamily	299182	464	547	0.000551965	40.3396	cl10502	nitrobindin superfamily	C	 - 
Q#1429 - >Tb927.11.990	superfamily	282028	174	509	1.98829e-79	255.077	cl04403	APG9 superfamily	 - 	 - 
Q#1433 - >Tb927.7.2410	specific	206740	130	396	4.2256e-112	333.857	cd09913	EHD	 - 	cl21455
Q#1434 - >Tb927.11.5730	specific	238005	366	502	1.57564e-29	113.201	cd00046	DEXDc	 - 	cl21455
Q#1434 - >Tb927.11.5730	specific	214852	750	834	3.56898e-18	78.8493	smart00847	HA2	 - 	cl04503
Q#1434 - >Tb927.11.5730	specific	285018	868	969	3.81065e-14	68.5144	pfam07717	OB_NTP_bind	 - 	cl06657
Q#1434 - >Tb927.11.5730	specific	197757	610	679	6.0053e-09	52.5993	smart00490	HELICc	N	cl21455
Q#1434 - >Tb927.11.5730	multi-dom	224557	299	988	0	580.816	COG1643	HrpA	 - 	 - 
Q#1435 - >Tb927.7.2720	specific	279578	567	653	1.77028e-15	70.1662	pfam01253	SUI1	 - 	cl00229
Q#1435 - >Tb927.7.2720	superfamily	294405	130	198	2.30228e-05	42.4203	cl00607	PUA superfamily	N	 - 
Q#1435 - >Tb927.7.2720	multi-dom	224927	8	206	2.39736e-12	63.8495	COG2016	Tma20	 - 	 - 
Q#1437 - >Tb927.10.150	superfamily	294319	18	104	0.00150833	37.4481	cl00467	Ntn_hydrolase superfamily	N	 - 
Q#1439 - >Tb927.11.800	superfamily	298833	16	116	0.000318858	36.0211	cl09111	Prefoldin superfamily	 - 	 - 
Q#1447 - >Tb927.11.4900	superfamily	295369	247	496	2.99026e-13	68.9008	cl02567	WD40 superfamily	 - 	 - 
Q#1447 - >Tb927.11.4900	multi-dom	225201	230	543	3.58365e-11	63.9543	COG2319	WD40	C	 - 
Q#1448 - >Tb927.6.2020	specific	291448	293	732	4.47892e-173	501.745	pfam14782	BBS2_C	 - 	cl20705
Q#1448 - >Tb927.6.2020	specific	291447	19	164	1.36431e-50	172.013	pfam14781	BBS2_N	 - 	cl20704
Q#1448 - >Tb927.6.2020	superfamily	305208	192	286	2.33872e-24	96.9394	cl24051	BBS2_Mid superfamily	 - 	 - 
Q#1452 - >Tb927.7.1420	superfamily	296283	775	870	0.000919127	41.9228	cl04176	TDT superfamily	NC	 - 
Q#1452 - >Tb927.7.1420	multi-dom	290365	1472	1526	0.00315771	36.0607	pfam13637	Ank_4	 - 	 - 
Q#1453 - >Tb927.11.14470	specific	291397	3	435	6.64414e-164	480.973	pfam14727	PHTB1_N	 - 	cl20659
Q#1453 - >Tb927.11.14470	superfamily	291398	463	826	1.57761e-67	227.537	cl24275	PHTB1_C superfamily	 - 	 - 
Q#1454 - >Tb927.11.15590	superfamily	304363	93	252	1.76968e-08	51.6278	cl21460	HAD_like superfamily	 - 	 - 
Q#1454 - >Tb927.11.15590	multi-dom	274056	7	257	8.7544e-24	94.6575	TIGR02252	DREG-2	 - 	 - 
